pair,2018Q1,2018Q2
"('RQI', 'UTF')",False,False
"('TYG', 'TTP')",False,False
"('BTT', 'MFT')",False,False
"('AR', 'AM')",False,False
"('NIQ', 'NMZ')",False,False
"('NIQ', 'NHA')",False,False
"('NIQ', 'NID')",False,False
"('BGY', 'BST')",False,False
"('DSM', 'DMF')",False,False
"('JHA', 'NIQ')",False,True
"('JHA', 'NAD')",False,False
"('NAC', 'NEA')",False,False
"('NAC', 'NVG')",False,False
"('NAC', 'NAD')",False,False
"('BST', 'BDJ')",False,False
"('BST', 'BOE')",False,False
"('FOF', 'UTF')",False,True
"('FOF', 'RNP')",False,False
"('PDI', 'PCI')",False,True
"('NVG', 'NEA')",False,False
"('NVG', 'NAD')",False,False
"('BOE', 'BDJ')",False,False
"('UTF', 'RNP')",False,False
"('MSP', 'MCN')",False,False
"('NAD', 'NIQ')",False,False
"('NAD', 'NEA')",False,False
"('APLP', 'AROC')",False,DISSOLVED
"('NHA', 'NID')",True,False
"('NHA', 'NMZ')",True,True
"('MFT', 'BBF')",False,True
"('NID', 'NMZ')",False,False
"('CAT', 'BA')",False,False
