pair,2017Q2
"('WSFS', 'CA')",False
"('BKK', 'QURE')",False
"('INBK', 'SF')",True
"('ADM', 'HZN')",False
"('NJMC', 'SJI')",False
"('GAB', 'ONVO')",False
"('WATT', 'LPCN')",False
"('SENS', 'RNWK')",False
"('TURV', 'DGICA')",False
"('CORT', 'thmg')",False
"('JCAP', 'MNR')",False
"('FHN', 'BRO')",False
"('BDN', 'TBBK')",False
"('MYL', 'HEAR')",False
"('CRTO', 'GEOS')",False
"('CCTC', 'RARX')",False
"('XOXO', 'SVVC')",True
"('PRDEX', 'VR')",False
"('PENN', 'VSH')",False
"('MLNX', 'MIDD')",False
"('FRGI', 'GBCI')",False
"('VMO', 'fmfg')",False
"('STRA', 'HLIT')",False
"('CDNA', 'TOL')",False
"('RESN', 'CAH')",False
"('WDAY', 'FET')",False
"('CHUBA', 'NTIC')",False
"('EOT', 'AMT')",False
"('GNRC', 'GLO')",True
"('SAM', 'TMQ')",False
"('DGLT', 'DXYN')",False
"('GNCMA', 'TMST')",True
"('PCTY', 'JUVF')",False
"('EL', 'agr')",False
"('PFG', 'CLIR')",False
"('CTAS', 'WING')",False
"('RMBS', 'BA')",False
"('PVCT', 'COSM')",False
"('NYT', 'TA')",False
"('FMI', 'alco')",False
"('ORC', 'PKOH')",False
"('NYT', 'PBOX')",False
"('LOGI', 'buks')",False
"('SCM', 'CXP')",False
"('ULUR', 'AHT')",True
"('egov', 'ALX')",False
"('QNTO', 'ABG')",False
"('MGRC', 'GGZ')",False
"('QLYS', 'KSU')",False
"('CHCI', 'STRT')",False
"('ZUMZ', 'GM')",False
"('SYY', 'PLAY')",False
"('PFLEX', 'EHT')",False
"('OESX', 'AME')",False
"('SGMS', 'LEA')",False
"('OTIC', 'ICHR')",False
"('ESE', 'ANIP')",False
"('PSTI', 'SCCO')",False
"('ALXN', 'LAQ')",False
"('BASI', 'EXD')",False
"('MLR', 'NWE')",False
"('STAR', 'SWKH')",False
"('ADS', 'ACLS')",False
"('PNK', 'momt')",False
"('QTNT', 'DMO')",False
"('XRM', 'VODG')",False
"('SPOK', 'TWI')",False
"('COBZ', 'WYY')",False
"('CASI', 'DKL')",False
"('REX', 'UTHR')",False
"('RMAX', 'NLST')",False
"('BJRI', 'FCBC')",False
"('SMED', 'GPN')",True
"('BPTH', 'VEC')",False
"('NKSH', 'CUB')",False
"('FE', 'HBCP')",False
"('MUSA', 'BCRH')",False
"('BEN', 'AHT')",False
"('IRBT', 'HPP')",False
"('AIR', 'VRTS')",False
"('X', 'DHIL')",False
"('VRNT', 'GALT')",False
"('CBSH', 'ORA')",False
"('QLYS', 'CFRX')",False
"('PFNX', 'BDC')",False
"('KO', 'ITKG')",False
"('ADP', 'SIEN')",False
"('ORN', 'OIS')",False
"('FE', 'VOYA')",False
"('FULT', 'CCXI')",False
"('FFWM', 'SYK')",False
"('ROYL', 'MFSF')",False
"('BXS', 'FDP')",False
"('MVC', 'SAGE')",False
"('BPOP', 'MNOV')",False
"('BSPK', 'CCOP')",False
"('NTRP', 'CMXC')",False
"('VEC', 'LSCG')",False
"('UMPQ', 'AAL')",False
"('DHG', 'SIEN')",False
"('LEG', 'TDW')",False
"('NVDA', 'AIN')",False
"('NYMT', 'SHEN')",False
"('EBS', 'UVV')",False
"('AME', 'UTX')",False
"('KMB', 'ARE')",False
"('HCA', 'DK')",False
"('WMS', 'LECO')",False
"('TEUM', 'ALSN')",False
"('KPTI', 'EGRX')",False
"('GMS', 'HTH')",False
"('FIVE', 'VLT')",False
"('COF', 'IDT')",False
"('IBKC', 'CSBB')",False
"('BOLD', 'AVGO')",False
"('HBAN', 'UPL')",False
"('PEBO', 'IGXT')",False
"('ANTM', 'RIG')",False
"('INSE', 'MYOV')",False
"('WTM', 'EXPD')",True
"('FWRD', 'MHF')",False
"('MUX', 'CFR')",False
"('CEQP', 'VIVE')",False
"('SXC', 'QSEP')",False
"('GAB', 'VSTO')",False
"('NUE', 'PFHO')",True
"('EPM', 'JFIL')",False
"('XHR', 'SYNL')",False
"('AAP', 'DS')",False
"('CYS', 'ICE')",False
"('AVHI', 'VABK')",False
"('RPAI', 'WMGI')",False
"('isns', 'BBF')",False
"('WK', 'SONC')",False
"('DOV', 'EDGW')",False
"('IGC', 'EFX')",False
"('VTA', 'ENDV')",False
"('FLO', 'SELB')",False
"('IDTI', 'WBC')",False
"('MD', 'ENDP')",False
"('ISBA', 'BLD')",False
"('PPT', 'TRS')",False
"('MHO', 'BBBY')",False
"('ATRO', 'CMA')",False
"('VIVE', 'MDC')",False
"('AXDX', 'LCII')",False
"('AHH', 'MMC')",False
"('AXGN', 'WSCI')",False
"('FMBH', 'MOMT')",False
"('RMTI', 'KLDX')",False
"('PNNT', 'NERV')",False
"('GATX', 'INT')",False
"('AIMT', 'SYBT')",False
"('FSD', 'INVE')",True
"('PPL', 'DLNO')",False
"('SABR', 'MYHI')",False
"('UEPS', 'ESOA')",False
"('ABCD', 'CMCSA')",False
"('VER', 'RWT')",False
"('UEIC', 'ETR')",False
"('RNVA', 'PTC')",True
"('BHLB', 'MTRX')",False
"('KMB', 'EGY')",False
"('MDLY', 'OFIX')",False
"('PXLW', 'XBIO')",False
"('UMBF', 'QQQX')",False
"('IGI', 'FFIN')",False
"('ARWR', 'UBP')",False
"('IPWR', 'CDEV')",False
"('BLW', 'CSTR')",False
"('MUSA', 'CAPL')",False
"('LOB', 'CLIR')",False
"('WASH', 'SJI')",False
"('OSK', 'ECYT')",False
"('DRNA', 'CDXS')",False
"('M', 'PRGS')",False
"('HGBL', 'FBER')",False
"('ADMP', 'EVN')",True
"('VNDA', 'MSLP')",False
"('EA', 'NWFL')",False
"('PCTI', 'wsfs')",True
"('LXRX', 'FNHI')",False
"('EGHT', 'AMBS')",False
"('ETO', 'TCP')",False
"('XL', 'LNC')",False
"('NEP', 'PYPL')",False
"('JMBA', 'ESRX')",False
"('INCY', 'NCR')",False
"('CBT', 'XNCR')",False
"('vicr', 'PINC')",False
"('AMEH', 'GRMN')",False
"('QTS', 'INTX')",False
"('IPWR', 'SPNE')",False
"('SMSI', 'MSLP')",True
"('SITO', 'SWK')",False
"('LEA', 'EBAY')",False
"('FIVE', 'ODC')",False
"('CYTK', 'ALT')",False
"('ANAV', 'PRK')",True
"('WMB', 'CBLI')",False
"('NTG', 'MANH')",False
"('UNIT', 'CCOI')",False
"('EFSI', 'FCCO')",False
"('VC', 'TA')",False
"('SPRT', 'RGLS')",False
"('CTAS', 'MX')",False
"('NTRP', 'BLPH')",False
"('ATI', 'XBIO')",False
"('MDLZ', 'ATGE')",False
"('CZFS', 'OHI')",True
"('PGTI', 'crmz')",False
"('LLY', 'APVO')",False
"('CNCG', 'BSPK')",False
"('CTXS', 'BDC')",False
"('WGL', 'AES')",False
"('RAND', 'EMI')",False
"('pesi', 'FBHS')",True
"('ETG', 'DKL')",False
"('FHRT', 'SFE')",False
"('IMAX', 'FITB')",False
"('AMN', 'LOGI')",False
"('ENG', 'AMZN')",False
"('BERY', 'BLD')",False
"('VSH', 'JPI')",False
"('BLD', 'GWRS')",False
"('TDS', 'WAB')",False
"('ABE', 'PKI')",False
"('CIM', 'CQP')",False
"('GROG', 'WTR')",False
"('VNRX', 'FR')",False
"('FCEL', 'TRN')",False
"('JFR', 'LCNB')",False
"('ISBA', 'LOCO')",True
"('SABR', 'SUNW')",False
"('WETF', 'SANW')",False
"('OFLX', 'GRPN')",False
"('LHO', 'STX')",False
"('GIGL', 'NCLH')",False
"('DDS', 'SPLP')",False
"('MAN', 'UIS')",False
"('EL', 'SAH')",False
"('MCN', 'TNC')",False
"('TGC', 'ERC')",True
"('MEIP', 'ATHX')",False
"('COTY', 'KIM')",True
"('AHL', 'EBTC')",False
"('PFG', 'ADES')",False
"('mbi', 'PAHC')",False
"('BTN', 'NATH')",False
"('LPNT', 'WASH')",False
"('MOD', 'SYX')",False
"('SHOO', 'CLSD')",False
"('WVVI', 'SRCH')",False
"('GNL', 'SAM')",False
"('RCII', 'LWLG')",False
"('CFRX', 'OMC')",False
"('DLA', 'SC')",False
"('PIH', 'ALL')",False
"('SYKE', 'WEYS')",False
"('SAFM', 'NATR')",False
"('GMRE', 'HTM')",False
"('DIAX', 'AFI')",False
"('LOPE', 'KIN')",False
"('CCTC', 'QBAK')",False
"('EVTC', 'PSIX')",False
"('TDW', 'JPEX')",True
"('TTWO', 'HRTX')",False
"('AWF', 'ATRS')",False
"('CPE', 'AVP')",False
"('CTAS', 'HCSG')",False
"('LII', 'TRIP')",False
"('SCHW', 'ALLE')",False
"('MLR', 'BSX')",False
"('PANL', 'MGM')",False
"('RBCAA', 'ESRT')",False
"('FLL', 'DGLT')",False
"('AFL', 'DUK')",False
"('UNH', 'WWD')",False
"('QTNT', 'CHCI')",False
"('NWHM', 'LUNA')",False
"('LIQT', 'CNCE')",False
"('CVBF', 'ESGR')",False
"('PEBO', 'ELY')",False
"('FTV', 'RCRIX')",False
"('TSCO', 'SUME')",False
"('RSPP', 'NVUS')",False
"('CTXS', 'ORBC')",False
"('MMAC', 'WTER')",False
"('EML', 'AQMS')",False
"('CCOI', 'UNB')",False
"('BLKB', 'BIG')",False
"('AZZ', 'VIRC')",False
"('MCFT', 'SPPI')",False
"('TROW', 'ECPG')",False
"('JADG', 'GPT')",False
"('MTH', 'CTSH')",False
"('BAC', 'ETW')",False
"('SAFT', 'NBRV')",False
"('INBK', 'BPFH')",True
"('PLXS', 'WFCF')",False
"('WLTW', 'MTRN')",False
"('BSPK', 'KODK')",False
"('AFG', 'HDP')",False
"('EXG', 'TDNT')",False
"('CXP', 'AGM')",False
"('CHFN', 'ECPG')",True
"('MBCN', 'APA')",False
"('ATLS', 'ELTP')",False
"('INSG', 'GLDD')",False
"('LOGM', 'SCKT')",False
"('NVCR', 'RRR')",False
"('PF', 'JPEX')",False
"('VBFC', 'ISL')",False
"('CMA', 'esca')",False
"('QTNA', 'LMT')",False
"('CAPR', 'ADXS')",False
"('VLO', 'AVGO')",False
"('MDGL', 'VRTU')",False
"('OPTT', 'INT')",False
"('AHH', 'BECN')",False
"('PBI', 'ANCX')",False
"('JVA', 'AMBA')",False
"('CALA', 'OPGN')",False
"('PRTY', 'CMT')",False
"('HY', 'UPL')",False
"('MTNB', 'UFS')",False
"('ALEX', 'GEMP')",False
"('WSTL', 'TWTR')",False
"('WTFC', 'EMD')",False
"('SAVE', 'NROM')",False
"('DHR', 'EFR')",False
"('TSBK', 'BNET')",False
"('LMFA', 'DLR')",True
"('RXN', 'LNT')",False
"('SSB', 'UNIT')",False
"('TITN', 'PHH')",False
"('ABMC', 'DVCR')",False
"('FLIR', 'NTRI')",False
"('CRTO', 'CCLP')",False
"('IBM', 'NYMT')",False
"('AINV', 'PCTI')",False
"('SGRP', 'EVRI')",False
"('EBS', 'NJV')",False
"('GFED', 'BNET')",True
"('TNXP', 'MRVL')",True
"('CLPR', 'CAT')",False
"('INTU', 'MINI')",False
"('ESNT', 'STKS')",True
"('WAB', 'hnrg')",False
"('BRKL', 'CMCSA')",False
"('LIND', 'HNRG')",False
"('TTGT', 'HSII')",False
"('SUP', 'TSLA')",False
"('MCEP', 'BFGC')",False
"('SNPS', 'BKT')",False
"('IQI', 'vicr')",False
"('KBAL', 'THRM')",False
"('NMZ', 'MTG')",False
"('ISD', 'NNI')",False
"('EMAN', 'ASGN')",False
"('TERP', 'PFBI')",False
"('ASYS', 'PPSI')",True
"('SGA', 'GDOT')",False
"('QPWR', 'AMGN')",False
"('ACTG', 'LAKE')",False
"('LXRX', 'SNGX')",False
"('WPZ', 'OPGN')",False
"('LHO', 'ALRM')",False
"('NPTN', 'SCCO')",False
"('MRCY', 'GBAB')",False
"('OFIX', 'CIIX')",False
"('SHLM', 'PSB')",False
"('COHR', 'BRO')",False
"('AT', 'AMGN')",False
"('COCP', 'MTRX')",False
"('OII', 'CPRX')",False
"('EVBG', 'BQH')",False
"('MAS', 'HAS')",False
"('LOGM', 'VHC')",False
"('MTZ', 'MOS')",False
"('FLO', 'LGND')",False
"('LEA', 'FTR')",False
"('WTFC', 'PRU')",False
"('MDXG', 'TRT')",False
"('SO', 'SSP')",False
"('ALL', 'EDGW')",False
"('KF', 'VIVE')",False
"('TENX', 'LLNW')",False
"('INGR', 'ALGN')",False
"('ORLY', 'NBY')",False
"('KWR', 'TA')",False
"('VGR', 'HCHC')",False
"('MFV', 'RF')",False
"('ALEX', 'GROG')",False
"('CHD', 'RCHA')",True
"('DHR', 'BDCO')",False
"('ASG', 'PEGA')",False
"('ALXN', 'ISIG')",False
"('SPH', 'ZFGN')",False
"('BMI', 'CHTR')",False
"('BSQR', 'PNR')",False
"('MTGE', 'RAD')",True
"('HLF', 'GMZ')",False
"('WTFC', 'ROL')",False
"('PCH', 'VCSY')",False
"('BBEPQ', 'SUNW')",False
"('GCI', 'CXH')",False
"('DOV', 'MLVF')",False
"('KLXI', 'CXP')",True
"('HOLX', 'genc')",False
"('GLT', 'ANTH')",False
"('AHGP', 'XWMFX')",False
"('PKBK', 'UIS')",False
"('NSYS', 'WRB')",False
"('RPM', 'MINI')",False
"('DE', 'AMTD')",False
"('JMLP', 'BL')",False
"('DDR', 'LNN')",False
"('VMC', 'OLED')",False
"('GV', 'FLWS')",False
"('NBRV', 'BSM')",False
"('WEX', 'UNT')",False
"('VSTM', 'LSI')",False
"('IBP', 'REV')",False
"('ETP', 'FLT')",False
"('PRI', 'PLAB')",False
"('MCK', 'APT')",False
"('MFM', 'MLHR')",False
"('TCBK', 'GEOS')",False
"('HONE', 'MMP')",False
"('XBIT', 'CENX')",False
"('VODG', 'NE')",False
"('NWE', 'HSTM')",False
"('USM', 'MKTY')",False
"('IBKC', 'dgtw')",False
"('OKE', 'KRG')",False
"('GAM', 'COKE')",False
"('LM', 'qpwr')",False
"('TTGT', 'ESRX')",False
"('TCON', 'HD')",False
"('LMFA', 'KFFB')",True
"('SCMP', 'OUT')",False
"('FHN', 'MHK')",False
"('AHT', 'CMU')",False
"('LCNB', 'EFX')",False
"('ICFI', 'AIV')",False
"('UA', 'SRI')",False
"('NUE', 'MG')",False
"('HR', 'PATK')",False
"('LGND', 'CRVS')",False
"('GROW', 'TCMD')",False
"('P', 'HTLF')",False
"('FSD', 'CC')",False
"('CSV', 'IFF')",False
"('isns', 'HMN')",False
"('GTE', 'UPL')",False
"('EVOL', 'WVFC')",False
"('BW', 'GS')",False
"('OLED', 'COHU')",False
"('RTRX', 'SCVL')",False
"('DISH', 'NFLX')",False
"('AIMT', 'ECL')",False
"('MGP', 'WRB')",False
"('ACU', 'RCHA')",False
"('CLDX', 'TRNO')",False
"('AKTS', 'CMS')",False
"('WK', 'CA')",False
"('SFEF', 'ENLC')",False
"('AVA', 'ADSW')",False
"('UMPQ', 'CLUB')",False
"('MVEN', 'MPAA')",False
"('WK', 'AGCO')",False
"('NL', 'TPC')",False
"('MITL', 'FMCC')",False
"('CTRE', 'AAP')",False
"('agen', 'ICAD')",False
"('NSM', 'TCP')",True
"('DTRM', 'LNT')",False
"('EXAS', 'AMBA')",False
"('WHG', 'ROSE')",False
"('TGC', 'CVLY')",True
"('PPSI', 'XOMA')",False
"('TTMI', 'FUN')",False
"('HOME', 'PKG')",False
"('BSM', 'LMNX')",False
"('SABR', 'UFI')",False
"('NEWT', 'CVCO')",False
"('GUT', 'RRR')",False
"('ACC', 'VABK')",False
"('QTWO', 'SRRA')",False
"('ADM', 'BUFF')",False
"('OVLY', 'PPIH')",True
"('KWR', 'MSCC')",False
"('CF', 'NP')",True
"('ZTS', 'MOFG')",False
"('AMSWA', 'IRM')",False
"('GNCMA', 'CVS')",False
"('MLM', 'USAK')",False
"('JFR', 'IIVI')",False
"('MDCA', 'CHMG')",False
"('SOAN', 'CIO')",True
"('dgtw', 'HDS')",False
"('FCNCA', 'FDS')",False
"('MU', 'CDXS')",False
"('CYTR', 'PYPL')",True
"('SACH', 'MYN')",False
"('VAR', 'SYNL')",False
"('AHH', 'FPRX')",False
"('PWR', 'SWKS')",False
"('icad', 'CCOP')",False
"('CMI', 'CLB')",False
"('CHMA', 'CSBK')",False
"('CAC', 'BCEI')",False
"('FCCO', 'PNW')",True
"('TTEK', 'CPB')",False
"('VG', 'SM')",False
"('EME', 'IFN')",False
"('OVBC', 'SCD')",False
"('FDX', 'SQ')",False
"('GWR', 'ULTA')",False
"('MITT', 'AEO')",False
"('KMB', 'GIS')",False
"('ATGE', 'EFSC')",False
"('BOJA', 'CZR')",False
"('SGRY', 'KNSL')",False
"('OTIC', 'MBCN')",False
"('DPLO', 'MATN')",False
"('NEV', 'MTN')",False
"('CHS', 'ITI')",False
"('CPRT', 'OFLX')",False
"('MVBF', 'GAIN')",False
"('XRM', 'WTT')",False
"('WARM', 'BKSC')",False
"('POST', 'SCMP')",False
"('BG', 'BGT')",False
"('JCOM', 'SWN')",False
"('FLXN', 'SGLB')",False
"('SLCA', 'CMTL')",False
"('MMP', 'MMLP')",False
"('BMRN', 'FIT')",False
"('NNN', 'IHD')",True
"('O', 'TRNO')",False
"('HZO', 'SMMF')",False
"('ENV', 'SIGI')",False
"('OCLR', 'WLKR')",False
"('CRK', 'ZFGN')",False
"('IAF', 'AYI')",False
"('EA', 'NDLS')",False
"('PMM', 'SAH')",False
"('IEX', 'MRLN')",False
"('EXPE', 'EHT')",False
"('BME', 'VCV')",False
"('GS', 'EE')",True
"('DD', 'HZN')",False
"('SITE', 'PHH')",False
"('AGTC', 'CERN')",False
"('FINL', 'ENR')",False
"('GBCI', 'SCD')",False
"('BPMC', 'TIPT')",False
"('GRMC', 'GPN')",False
"('CLNE', 'WIRE')",False
"('CP', 'ORBC')",False
"('GSB', 'DNKN')",False
"('KOS', 'CRIS')",False
"('LSXMA', 'INO')",False
"('PCRX', 'ANSS')",False
"('HWKN', 'ASB')",False
"('REX', 'EMI')",False
"('WERN', 'ENLK')",False
"('GDP', 'JLS')",False
"('ORMP', 'IPHI')",False
"('SACH', 'HMST')",False
"('SOAN', 'SNI')",False
"('ASNA', 'VAL')",False
"('NNI', 'UVSP')",False
"('NGS', 'HZNM')",False
"('RMBL', 'AGYS')",False
"('PRDEX', 'BDGE')",False
"('ENBL', 'ONVO')",False
"('NVDA', 'PRTS')",False
"('AIV', 'PLCE')",False
"('HBAN', 'CKH')",False
"('ADTN', 'RBCN')",True
"('BBEPQ', 'FPI')",True
"('TRCK', 'TAST')",False
"('TWO', 'OMF')",False
"('CRMT', 'CLDB')",False
"('TCO', 'KFY')",False
"('LUNA', 'PLRM')",False
"('LHCG', 'OLN')",False
"('CIX', 'MCRB')",False
"('SBGI', 'NBO')",False
"('NBRV', 'VNOM')",False
"('SOAN', 'LSCC')",False
"('DVCR', 'MNTA')",False
"('UMPQ', 'RETA')",False
"('FBIZ', 'LUNA')",False
"('PM', 'WAL')",False
"('GOF', 'VRSK')",False
"('GSBD', 'IMH')",False
"('NEP', 'GNT')",False
"('NLSN', 'NODK')",True
"('INFI', 'LMT')",True
"('LINC', 'FTR')",False
"('LITE', 'EEFT')",False
"('FNLC', 'emyb')",False
"('ACCA', 'ES')",False
"('WDAY', 'WING')",False
"('SND', 'AXAS')",False
"('OCN', 'ENZ')",False
"('MPX', 'VSTO')",False
"('AMTD', 'OIA')",False
"('VKTX', 'UGI')",False
"('GRMN', 'EVR')",True
"('VIVE', 'MOS')",False
"('NMS', 'fmbm')",False
"('SCOR', 'NOW')",False
"('VNCE', 'FINL')",False
"('RTNB', 'SEE')",False
"('MDCA', 'CCS')",False
"('LSXMA', 'MBUU')",False
"('PFSI', 'PNNT')",True
"('ANSS', 'PTC')",False
"('AHGP', 'APLP')",False
"('STAA', 'KAI')",False
"('BRKL', 'HPP')",False
"('ADES', 'AGEN')",False
"('DDR', 'ENDV')",False
"('DXCM', 'WRB')",False
"('ACCA', 'HCOM')",True
"('VFC', 'BOE')",False
"('FBP', 'INVH')",False
"('MARA', 'OMTK')",False
"('BR', 'WWE')",False
"('TWNK', 'BDGE')",False
"('COST', 'AC')",False
"('TCF', 'VRS')",False
"('BIOC', 'III')",False
"('AGX', 'VYST')",False
"('DDD', 'PLBC')",False
"('MAT', 'BBGI')",False
"('BANR', 'COMM')",False
"('HOPE', 'KFY')",False
"('PRSS', 'MERC')",False
"('EFT', 'PENN')",False
"('NDP', 'BCTF')",False
"('FLT', 'BDGE')",False
"('PM', 'HTBK')",False
"('STKL', 'SAIC')",False
"('MDU', 'TROW')",False
"('OII', 'CVV')",False
"('ECL', 'WOR')",False
"('BCTF', 'STRS')",False
"('NYCB', 'QCOM')",False
"('SUMR', 'FSLR')",False
"('ICUI', 'ecia')",False
"('SWM', 'SIGA')",False
"('GGN', 'XWAMX')",False
"('ICHR', 'EXP')",False
"('BMI', 'STMP')",False
"('PFIN', 'ICE')",False
"('GME', 'BWXT')",False
"('IMCI', 'STKS')",False
"('BFY', 'PLBC')",False
"('UEC', 'ZUMZ')",False
"('AHGP', 'IAF')",False
"('IGXT', 'STOR')",False
"('SPR', 'pssr')",False
"('MEEC', 'GER')",False
"('CLX', 'PDM')",False
"('WDAY', 'MFON')",False
"('RXN', 'ASG')",False
"('ZBH', 'NHI')",False
"('BECN', 'MRIN')",False
"('NCBS', 'PLUS')",False
"('NOC', 'COST')",False
"('ISBA', 'OFLX')",False
"('MELR', 'TRCK')",False
"('MPLX', 'ELTP')",False
"('NTRA', 'LUV')",False
"('VTN', 'SITE')",False
"('ECOL', 'SGLB')",False
"('GMED', 'FAX')",False
"('IRT', 'VHI')",False
"('OSIS', 'TNAV')",False
"('MAB', 'RSG')",False
"('ETM', 'VNOM')",False
"('MNRO', 'EDIT')",False
"('DIS', 'GER')",False
"('NTGR', 'PED')",False
"('SIG', 'MTN')",False
"('NYRT', 'GHM')",False
"('AMSWA', 'CENX')",False
"('PVCT', 'CPS')",True
"('MNP', 'AR')",True
"('TNAV', 'MCFT')",False
"('TCO', 'VNOM')",False
"('PBI', 'LAWS')",False
"('INBK', 'BTZ')",False
"('RF', 'EXP')",False
"('SHLX', 'BANC')",False
"('OPOF', 'CRVW')",False
"('MDP', 'PDCO')",False
"('RUBI', 'MWBC')",False
"('MHO', 'EQC')",False
"('GNT', 'WWD')",False
"('INBK', 'WIRE')",False
"('WSBF', 'CBSH')",False
"('EMKR', 'ECF')",False
"('BFY', 'EMF')",False
"('M??????', 'MINI')",False
"('ZIXI', 'CSLT')",False
"('DSU', 'GPK')",False
"('ARCB', 'TKR')",False
"('MMP', 'esca')",False
"('GTIM', 'PAY')",True
"('CMP', 'CAH')",False
"('MSBF', 'TER')",False
"('CXW', 'SAM')",False
"('FNCB', 'ADRO')",False
"('TER', 'WIRE')",False
"('FRAF', 'fmbm')",True
"('MAC', 'ECOM')",False
"('WCFB', 'GPC')",False
"('MCY', 'WAB')",False
"('ADP', 'DG')",False
"('ADXS', 'WGO')",False
"('LMNR', 'HNDI')",False
"('BKSC', 'IID')",True
"('BBF', 'IGD')",False
"('CNMD', 'BYD')",False
"('WSFS', 'QTMM')",False
"('PEGI', 'MKTY')",False
"('PEB', 'SNPS')",False
"('MATR', 'ABDC')",False
"('CRIS', 'OMN')",False
"('HOLX', 'DGX')",False
"('tait', 'IIF')",False
"('OPOF', 'PPL')",False
"('CRMD', 'ADI')",False
"('VKTX', 'TRMK')",False
"('LMFA', 'EPR')",False
"('BLGO', 'GBAB')",False
"('EXC', 'wsfs')",False
"('DXYN', 'SNGX')",False
"('LNN', 'FITB')",False
"('XELB', 'TBTC')",False
"('SRDX', 'FORM')",False
"('ESNC', 'CASH')",False
"('CMC', 'DG')",False
"('XCBFX', 'DTE')",False
"('CAC', 'VVV')",False
"('SGRP', 'WU')",False
"('LAD', 'MHK')",False
"('GCP', 'RNR')",False
"('APEN', 'PBCT')",False
"('AOS', 'VPRB')",False
"('TMQ', 'WMS')",False
"('FALC', 'RAD')",True
"('NVR', 'EMKR')",False
"('AMPH', 'SFBS')",False
"('PBOX', 'WLK')",False
"('PBPB', 'PNNT')",False
"('EFSI', 'JOE')",False
"('CCOI', 'PLYA')",False
"('ETY', 'PNK')",False
"('cpst', 'buks')",False
"('COTY', 'VRNS')",True
"('COLM', 'ASTC')",False
"('LYTS', 'BRG')",False
"('PBYI', 'JBL')",False
"('BKU', 'ERIE')",False
"('BCPC', 'KURA')",False
"('SELF', 'WMGI')",False
"('CTAS', 'DTE')",False
"('POST', 'SNTW')",False
"('CHMI', 'DXC')",False
"('CDNA', 'FITB')",False
"('BNED', 'OPGN')",False
"('CWH', 'AB')",False
"('UAL', 'INIT')",False
"('HPE', 'HAS')",False
"('SHLX', 'DHIL')",False
"('APTI', 'EHTH')",False
"('CLSH', 'CPRX')",False
"('PRSS', 'PTSI')",True
"('GURE', 'sotk')",False
"('AR', 'PSIX')",False
"('BCRX', 'VHC')",False
"('AXDX', 'CTSH')",False
"('cnig', 'SNMX')",False
"('BLSP', 'ENR')",False
"('MFIN', 'MHN')",False
"('FRGI', 'TURN')",False
"('HFWA', 'PIH')",False
"('PSTI', 'DTE')",False
"('MEDP', 'PPG')",False
"('TITN', 'SRRA')",False
"('HAL', 'PFSI')",False
"('DHF', 'TWTR')",False
"('NTGR', 'AMRC')",False
"('EBF', 'KODK')",False
"('MTSI', 'TIVO')",False
"('SIX', 'LSTR')",False
"('D', 'KE')",False
"('SLGN', 'FBNC')",False
"('RHNO', 'MGEN')",False
"('CGNT', 'BME')",False
"('FBM', 'JCE')",False
"('CF', 'IGAP')",False
"('MLM', 'MCF')",False
"('IBKC', 'MAYS')",False
"('CDNA', 'INSE')",False
"('GDL', 'MLAB')",False
"('RTNB', 'DWSN')",False
"('HTLD', 'PPG')",False
"('RBA', 'KMT')",False
"('MORN', 'FNCX')",False
"('ENPH', 'ISBC')",False
"('KVHI', 'XYL')",False
"('CNAB', 'IGD')",True
"('NTCT', 'MCRI')",False
"('VKTX', 'HUBG')",False
"('TRN', 'SCVL')",False
"('CMC', 'SGA')",False
"('BERY', 'CTL')",False
"('WMC', 'SENEB')",False
"('YRCW', 'CKPT')",False
"('LTRE', 'ANAT')",False
"('HVBC', 'BSF')",False
"('ALXN', 'CLIR')",False
"('GDO', 'PED')",False
"('EQFN', 'RM')",False
"('FTLF', 'XWAMX')",False
"('FIT', 'HBAN')",False
"('NMZ', 'FSD')",False
"('LCNB', 'ROLL')",False
"('LXRX', 'FII')",False
"('DLX', 'GLDD')",False
"('NAVI', 'MIN')",False
"('JRO', 'ADSW')",False
"('AVXS', 'UCFC')",False
"('TDY', 'MAGE')",False
"('CONN', 'OMER')",False
"('HON', 'HRTG')",False
"('UMBF', 'GBX')",False
"('CORE', 'ZOES')",False
"('GTS', 'ALK')",False
"('AMRB', 'GALT')",True
"('CWCO', 'BOOM')",False
"('CREG', 'FLR')",False
"('TWMC', 'WYY')",False
"('JMBA', 'INSM')",False
"('MLR', 'BDMS')",False
"('TNET', 'GPX')",False
"('MYL', 'LCNB')",False
"('W', 'LMT')",False
"('MDGL', 'PRI')",False
"('ANDE', 'REX')",False
"('PRFT', 'PICO')",False
"('SYNC', 'GDOT')",True
"('CMPR', 'TBI')",False
"('tzoo', 'EXEL')",False
"('MITL', 'ALRM')",False
"('AMN', 'PGRE')",False
"('HAIN', 'HAFC')",False
"('GEC', 'ZIOP')",False
"('PEBO', 'FIX')",False
"('XELB', 'SHO')",False
"('BDJ', 'PFBI')",False
"('APTI', 'RESN')",False
"('WING', 'SCHW')",False
"('SPRT', 'GRA')",False
"('MIW', 'MELI')",False
"('ASGN', 'ACLS')",False
"('SMG', 'MTBC')",False
"('FWRD', 'SFNC')",False
"('CAVM', 'XWAMX')",False
"('MLR', 'LMT')",True
"('AMRK', 'NMS')",False
"('wlfc', 'GCV')",False
"('PBIP', 'CRCM')",False
