pair,2017Q2
"('JPI', 'NBB')",False
"('JPI', 'JLS')",False
"('JPI', 'BXMX')",False
"('JPI', 'NJV')",False
"('JPI', 'NUW')",False
"('JPI', 'JSD')",False
"('JPI', 'JGH')",False
"('JPI', 'NYV')",True
"('JPI', 'NID')",False
"('JPI', 'JHB')",False
"('TBPH', 'VRTX')",False
"('AMN', 'DXCM')",False
"('AMN', 'RGLS')",False
"('ETM', 'ACTA')",False
"('F', 'CAG')",True
"('MMC', 'SON')",False
"('WBA', 'USFD')",False
"('CRK', 'CCK')",False
"('GRA', 'EMN')",False
"('FMC', 'KWR')",False
"('AFI', 'WHR')",False
"('DO', 'LRN')",False
"('TBPH', 'RIGL')",False
"('ENTL', 'NVRO')",False
"('EDIT', 'ALNY')",False
"('GTLS', 'DAN')",False
"('AMCX', 'IPG')",False
"('AMCX', 'AKAM')",False
"('AMCX', 'JCOM')",False
"('SON', 'CRI')",False
"('HVT', 'SCG')",False
"('AAP', 'RLGY')",False
"('HYT', 'BAF')",False
"('MFON', 'IMH')",False
"('PFE', 'WFC')",False
"('CZR', 'AAL')",True
"('CZR', 'LPLA')",False
"('BA', 'NLSN')",False
"('FITB', 'RLJ')",False
"('RHP', 'FHN')",False
"('WMB', 'APD')",False
"('JAZZ', 'CTMX')",False
"('TRVN', 'IDRA')",False
"('STDY', 'CTI')",False
"('STDY', 'CTIC')",False
"('YRCW', 'CA')",False
"('HLT', 'F')",False
"('HLT', 'CVX')",False
"('DVA', 'ESRX')",False
"('WPG', 'AMNL')",False
"('EBAY', 'INTC')",False
"('INVH', 'HSKA')",True
"('ARLP', 'BOKF')",False
"('MLM', 'UFS')",False
"('GRPN', 'AXP')",False
"('JPM', 'CMCSA')",False
"('SYF', 'TROW')",False
"('ACHC', 'DGX')",False
"('SIG', 'VNCE')",False
"('MON', 'OSK')",False
"('IDRA', 'VYGR')",False
"('MKC', 'NGVT')",False
"('BK', 'AMD')",False
"('CHCT', 'DVCR')",False
"('TMUS', 'BKH')",False
"('PEG', 'COL')",False
"('NTIC', 'TCMD')",False
"('MRIN', 'VC')",False
"('FIT', 'FTNT')",False
"('FIT', 'EQIX')",False
"('IPG', 'NVDA')",False
"('ESPR', 'ADMA')",False
"('FFIN', 'PUMP')",False
"('NC', 'DWCH')",False
"('HOV', 'UTX')",False
"('HOV', 'THC')",False
"('NOW', 'FEYE')",False
"('SRPT', 'ENDP')",False
"('PE', 'ACRE')",False
"('USFD', 'GDDY')",False
"('PJT', 'FIVE')",False
"('SON', 'LKQ')",False
"('TMO', 'MSI')",False
"('CFX', 'CHCI')",False
"('SYRS', 'SELB')",False
"('SYRS', 'FATE')",False
"('AKAM', 'MRK')",False
"('MTZ', 'FWRD')",False
"('BC', 'FLO')",False
"('ESPR', 'PCRX')",False
"('PEG', 'XRAY')",False
"('DAN', 'PCAR')",False
"('CAH', 'AEP')",False
"('PKI', 'ZFGN')",False
"('NEV', 'JMF')",True
"('NEV', 'NHA')",False
"('NEV', 'NIQ')",False
"('NEV', 'SPXX')",True
"('NEV', 'JRI')",False
"('NEV', 'JFR')",True
"('NEV', 'QQQX')",False
"('NEV', 'DIAX')",True
"('NEV', 'JMLP')",True
"('NEV', 'NPN')",False
"('NEV', 'JRO')",False
"('NEV', 'JTD')",True
"('NEV', 'JHY')",False
"('NEV', 'NMZ')",False
"('NEV', 'NBB')",True
"('NEV', 'JLS')",True
"('NEV', 'BXMX')",False
"('NEV', 'NJV')",False
"('NEV', 'NUW')",True
"('NEV', 'JSD')",False
"('NEV', 'JGH')",False
"('NEV', 'NYV')",False
"('NEV', 'NID')",False
"('NEV', 'JHB')",False
"('RF', 'T')",False
"('RF', 'PRA')",False
"('KO', 'DIS')",False
"('BPOP', 'WRB')",False
"('HON', 'AMT')",False
"('HON', 'LUV')",False
"('QRVO', 'RSYS')",False
"('QRVO', 'NWN')",False
"('XNCR', 'MRTX')",False
"('THS', 'PIR')",False
"('SELB', 'CNCE')",False
"('SELB', 'XOMA')",False
"('POL', 'MON')",False
"('VVV', 'NPO')",False
"('INO', 'KOPN')",False
"('CL', 'AAL')",False
"('CL', 'KHC')",False
"('RF', 'GPN')",False
"('RF', 'CAG')",False
"('LEG', 'LYV')",False
"('CBB', 'IIF')",False
"('IART', 'OHI')",False
"('CTR', 'LM')",True
"('AAL', 'H')",False
"('EW', 'EYES')",False
"('XENE', 'PTCT')",False
"('SNX', 'ROST')",False
"('TER', 'MU')",False
"('ZEN', 'HDP')",False
"('BZM', 'BYM')",False
"('BZM', 'BHV')",False
"('FLL', 'AMNL')",False
"('EXEL', 'MON')",False
"('SCG', 'SSB')",False
"('CMG', 'APD')",False
"('HVT', 'GTN')",False
"('CRM', 'RPXC')",False
"('PRI', 'USNA')",False
"('GEC', 'GECC')",False
"('CVS', 'PEG')",False
"('CVS', 'KAMN')",False
"('CVS', 'HUBB')",False
"('DECK', 'FIVE')",False
"('DECK', 'EXPR')",False
"('PATK', 'SPAR')",False
"('RBA', 'CMC')",False
"('CLR', 'DD')",False
"('IQI', 'VMC')",False
"('SERV', 'FRAN')",False
"('RARX', 'DRNA')",False
"('VC', 'DOOR')",False
"('RGCO', 'HR')",False
"('VTR', 'VER')",False
"('HOG', 'YUM')",False
"('ENLK', 'TRU')",False
"('ENLK', 'H')",False
"('ENLK', 'LLNW')",False
"('DIAX', 'JMF')",True
"('DIAX', 'NHA')",False
"('DIAX', 'NIQ')",False
"('DIAX', 'SPXX')",False
"('DIAX', 'JRI')",False
"('DIAX', 'JFR')",False
"('DIAX', 'QQQX')",False
"('DIAX', 'JMLP')",True
"('DIAX', 'NPN')",False
"('DIAX', 'JRO')",False
"('DIAX', 'JTD')",True
"('DIAX', 'JHY')",False
"('DIAX', 'NMZ')",False
"('DIAX', 'NBB')",False
"('DIAX', 'JLS')",True
"('DIAX', 'BXMX')",False
"('DIAX', 'NJV')",False
"('DIAX', 'NUW')",True
"('DIAX', 'JSD')",False
"('DIAX', 'JGH')",False
"('DIAX', 'NYV')",False
"('DIAX', 'NID')",True
"('DIAX', 'JHB')",False
"('NRG', 'FRPT')",False
"('SO', 'AWK')",False
"('AMRN', 'NERV')",False
"('FCB', 'AMCX')",True
"('WFC', 'ECL')",False
"('EPZM', 'CBAY')",False
"('RPM', 'TKR')",False
"('NTRS', 'LPNT')",False
"('RGS', 'CHE')",False
"('ITW', 'HNI')",False
"('FRAN', 'DLX')",False
"('MPC', 'BSX')",False
"('MPC', 'LB')",False
"('GNC', 'UE')",False
"('PK', 'DRE')",False
"('CMS', 'NFG')",False
"('ZBH', 'SITO')",False
"('ZBH', 'PFG')",False
"('ATRI', 'SR')",False
"('CCK', 'DGX')",False
"('CCK', 'URI')",True
"('BA', 'CLI')",False
"('RTIX', 'EW')",False
"('MBI', 'CB')",False
"('AXE', 'PARR')",False
"('ETB', 'ETJ')",False
"('ETB', 'EIP')",False
"('ETB', 'EFR')",False
"('ETB', 'EIM')",False
"('ETB', 'ETW')",False
"('ETB', 'EFF')",False
"('ETB', 'NYH')",False
"('ETB', 'EVP')",False
"('ETB', 'MAB')",False
"('ETB', 'MMV')",False
"('ETB', 'EVY')",False
"('ETB', 'EVO')",False
"('ETB', 'EIO')",False
"('ETB', 'ETO')",False
"('ETB', 'ETV')",False
"('ETB', 'CEV')",False
"('ETB', 'EXD')",False
"('ETB', 'EXG')",False
"('ETB', 'ETX')",False
"('ETB', 'ETY')",False
"('ETB', 'EHT')",False
"('ETB', 'EFT')",False
"('ETB', 'ENX')",False
"('ETB', 'EIA')",False
"('ETB', 'ETG')",False
"('ETB', 'EVF')",False
"('ETB', 'EOT')",False
"('ETB', 'MIW')",False
"('ETB', 'EVG')",False
"('ETB', 'EOS')",False
"('ETB', 'EOI')",False
"('SRCL', 'GWW')",False
"('EW', 'TDY')",False
"('IPHS', 'POL')",True
"('MPC', 'AHH')",False
"('BTZ', 'BKT')",False
"('BCO', 'MRO')",False
"('MOS', 'TITN')",False
"('LW', 'PKG')",False
"('MRVL', 'ADSK')",False
"('MRVL', 'ARW')",False
"('NBIX', 'XNCR')",False
"('ORCL', 'C')",False
"('TBK', 'CNK')",False
"('BBK', 'MYJ')",False
"('BBK', 'MUJ')",False
"('BBK', 'BLJ')",False
"('NXJ', 'NZF')",False
"('CVA', 'AXE')",False
"('BERY', 'MSTR')",False
"('DFS', 'ITW')",False
"('DFS', 'CAG')",False
"('BWA', 'STRL')",False
"('AKAM', 'MIK')",False
"('TPX', 'HQY')",False
"('STC', 'SRT')",False
"('OFC', 'DCT')",False
"('MSI', 'BW')",False
"('TDOC', 'HSY')",False
"('HGV', 'PK')",False
"('ANTM', 'ASH')",False
"('HTH', 'CLNE')",False
"('SWKS', 'VICR')",False
"('DST', 'GXP')",False
"('BAX', 'BWA')",False
"('ITW', 'AON')",False
"('EW', 'PSA')",False
"('HRI', 'FCX')",False
"('PBF', 'OXY')",False
"('PBF', 'UEC')",False
"('PBF', 'TWO')",False
"('SLCA', 'MPC')",False
"('CEV', 'ETJ')",True
"('CEV', 'EIP')",False
"('CEV', 'EFR')",False
"('CEV', 'EIM')",True
"('CEV', 'ETW')",False
"('CEV', 'EFF')",False
"('CEV', 'NYH')",False
"('CEV', 'EVP')",False
"('CEV', 'MAB')",False
"('CEV', 'MMV')",True
"('CEV', 'EVY')",False
"('CEV', 'EVO')",False
"('CEV', 'EIO')",False
"('CEV', 'ETO')",False
"('CEV', 'ETV')",False
"('CEV', 'EXD')",False
"('CEV', 'EXG')",False
"('CEV', 'ETX')",False
"('CEV', 'ETY')",False
"('CEV', 'EHT')",False
"('CEV', 'EFT')",False
"('CEV', 'ENX')",True
"('CEV', 'EIA')",False
"('CEV', 'ETG')",False
"('CEV', 'EVF')",False
"('CEV', 'EOT')",False
"('CEV', 'MIW')",False
"('CEV', 'EVG')",False
"('CEV', 'EOS')",False
"('CEV', 'EOI')",False
"('NSC', 'NOC')",False
"('OC', 'AXE')",False
"('ECL', 'FUL')",False
"('EFF', 'MQY')",False
"('EFF', 'MNE')",False
"('EFF', 'BQH')",False
"('EFF', 'BFY')",False
"('EFF', 'BSE')",False
"('MSCI', 'MET')",False
"('IPHS', 'TG')",True
"('VER', 'AVB')",False
"('HYT', 'DSU')",False
"('SGMO', 'AIMT')",False
"('GE', 'CTSH')",False
"('FCB', 'RRGB')",True
"('KEY', 'DD')",False
"('AVY', 'MAT')",False
"('AME', 'FLS')",False
"('SEM', 'UHT')",False
"('BGIO', 'BME')",False
"('BGIO', 'BTZ')",True
"('BGIO', 'HYT')",True
"('BGIO', 'BGR')",True
"('XEL', 'RF')",False
"('LXRX', 'CYCC')",False
"('AON', 'AEP')",False
"('BGNE', 'KURA')",False
"('VNCE', 'TTWO')",False
"('PARR', 'CVA')",False
"('ARE', 'ITCI')",False
"('CERN', 'MRK')",False
"('SABR', 'MAR')",False
"('SABR', 'BA')",False
"('PII', 'VAL')",False
"('ACGL', 'BIIB')",False
"('RSG', 'MLM')",False
"('AXP', 'INTC')",False
"('AXP', 'EL')",False
"('QCOM', 'UPS')",False
"('QCOM', 'HPE')",False
"('PENN', 'MYE')",False
"('AVB', 'PK')",False
"('NTRS', 'ABBV')",False
"('CMRX', 'TNXP')",False
"('LOGM', 'HUBS')",False
"('FE', 'UNVR')",False
"('OMI', 'MKL')",False
"('OMI', 'DLTR')",False
"('KYN', 'KMF')",False
"('KYN', 'CEM')",False
"('KYN', 'TYG')",False
"('ADMS', 'THG')",False
"('MAR', 'WMT')",False
"('HSON', 'AMRH')",False
"('ST', 'AVY')",False
"('AMGN', 'PSX')",False
"('MON', 'CHS')",True
"('PUMP', 'VNOM')",False
"('MPC', 'MDLZ')",False
"('ICE', 'MANH')",False
"('EA', 'GDDY')",False
"('EA', 'RPD')",False
"('EA', 'NFLX')",False
"('SBUX', 'LMT')",False
"('OGS', 'COBZ')",False
"('RGNX', 'INSM')",False
"('RGNX', 'FOLD')",False
"('FMC', 'CBT')",False
"('ARQL', 'WST')",False
"('DUK', 'MMC')",False
"('PSB', 'PSA')",False
"('EIO', 'ETJ')",False
"('EIO', 'EIP')",False
"('EIO', 'EFR')",False
"('EIO', 'EIM')",False
"('EIO', 'ETW')",False
"('EIO', 'EFF')",False
"('EIO', 'NYH')",False
"('EIO', 'EVP')",False
"('EIO', 'MAB')",False
"('EIO', 'MMV')",False
"('EIO', 'EVY')",False
"('EIO', 'EVO')",False
"('EIO', 'ETO')",False
"('EIO', 'ETV')",False
"('EIO', 'EXD')",False
"('EIO', 'EXG')",False
"('EIO', 'ETX')",False
"('EIO', 'ETY')",False
"('EIO', 'EHT')",False
"('EIO', 'EFT')",False
"('EIO', 'ENX')",False
"('EIO', 'EIA')",False
"('EIO', 'ETG')",False
"('EIO', 'EVF')",False
"('EIO', 'EOT')",False
"('EIO', 'MIW')",False
"('EIO', 'EVG')",False
"('EIO', 'EOS')",False
"('EIO', 'EOI')",False
"('KMX', 'AET')",False
"('JUNO', 'MYOK')",False
"('JUNO', 'CALA')",False
"('PRU', 'HON')",False
"('NI', 'MYOV')",False
"('NTRA', 'SQ')",False
"('RA', 'DS')",False
"('WING', 'TPC')",False
"('COF', 'ANTM')",False
"('AIZ', 'KFRC')",False
"('PANL', 'COT')",False
"('JMLP', 'JMF')",False
"('JMLP', 'NHA')",False
"('JMLP', 'NIQ')",False
"('JMLP', 'SPXX')",False
"('JMLP', 'JRI')",False
"('JMLP', 'JFR')",False
"('JMLP', 'QQQX')",False
"('JMLP', 'NPN')",False
"('JMLP', 'JRO')",False
"('JMLP', 'JTD')",False
"('JMLP', 'JHY')",False
"('JMLP', 'NMZ')",False
"('JMLP', 'NBB')",False
"('JMLP', 'JLS')",False
"('JMLP', 'BXMX')",False
"('JMLP', 'NJV')",False
"('JMLP', 'NUW')",False
"('JMLP', 'JSD')",False
"('JMLP', 'JGH')",False
"('JMLP', 'NYV')",False
"('JMLP', 'NID')",False
"('JMLP', 'JHB')",False
"('PNC', 'ASH')",False
"('JUNO', 'ILMN')",False
"('NVAX', 'ALDX')",False
"('ICPT', 'AMAG')",False
"('ICPT', 'HZNP')",False
"('ICPT', 'COLL')",False
"('VTR', 'BXP')",False
"('ETP', 'RSPP')",False
"('OI', 'GT')",False
"('WHR', 'DE')",False
"('F', 'CVX')",False
"('DCI', 'TTC')",False
"('ORLY', 'SUM')",False
"('A', 'PRU')",False
"('NHA', 'JMF')",False
"('NHA', 'NIQ')",False
"('NHA', 'SPXX')",False
"('NHA', 'JRI')",False
"('NHA', 'JFR')",False
"('NHA', 'QQQX')",False
"('NHA', 'NPN')",False
"('NHA', 'JRO')",False
"('NHA', 'JTD')",False
"('NHA', 'JHY')",False
"('NHA', 'NMZ')",False
"('NHA', 'NBB')",False
"('NHA', 'JLS')",False
"('NHA', 'BXMX')",False
"('NHA', 'NJV')",False
"('NHA', 'NUW')",False
"('NHA', 'JSD')",False
"('NHA', 'JGH')",False
"('NHA', 'NYV')",False
"('NHA', 'NID')",False
"('NHA', 'JHB')",False
"('AWK', 'MTZ')",False
"('PYPL', 'HLF')",False
"('HDS', 'GRMN')",False
"('HDS', 'ST')",False
"('INSG', 'HCHC')",False
"('DRH', 'PLYA')",False
"('HIO', 'MNP')",False
"('HIO', 'GFY')",False
"('HIO', 'CEM')",False
"('HIO', 'GDO')",False
"('HIO', 'CTR')",False
"('HIO', 'MHF')",False
"('HIO', 'EMD')",False
"('HIO', 'DMO')",False
"('HIO', 'IGI')",False
"('HIO', 'XWAMX')",False
"('HIO', 'BWG')",False
"('HIO', 'MMU')",False
"('HIO', 'SBI')",False
"('HIO', 'XWMFX')",False
"('HIO', 'MTT')",False
"('LKQ', 'TJX')",False
"('EQR', 'LYV')",False
"('EQR', 'FTR')",False
"('GOF', 'GGM')",False
"('GOF', 'FMO')",False
"('AGCO', 'HI')",False
"('ADMS', 'CORT')",False
"('QCOM', 'PANW')",False
"('ADVM', 'CRSP')",False
"('ZNGA', 'AMRS')",True
"('ZNGA', 'GOOG')",False
"('LPLA', 'VLO')",False
"('WAT', 'NKTR')",False
"('FTR', 'LYV')",False
"('TRMB', 'WAB')",False
"('FTNT', 'EQIX')",False
"('TNXP', 'PDLI')",True
"('CVS', 'HD')",False
"('MA', 'TRMB')",False
"('GLUU', 'GOOG')",False
"('AGN', 'FUL')",False
"('ONDK', 'INFO')",False
"('PRGS', 'VRNT')",False
"('FLEX', 'SUP')",False
"('RESI', 'STAA')",False
"('ATR', 'CF')",False
"('M', 'K')",False
"('X', 'GATX')",False
"('PIR', 'JOUT')",False
"('UAL', 'ABBV')",False
"('WST', 'SELB')",False
"('CYDY', 'XNCR')",False
"('DX', 'OCN')",False
"('HPP', 'KRG')",False
"('KOPN', 'ALKS')",False
"('MMU', 'MNP')",True
"('MMU', 'GFY')",True
"('MMU', 'CEM')",True
"('MMU', 'GDO')",True
"('MMU', 'CTR')",True
"('MMU', 'MHF')",True
"('MMU', 'EMD')",True
"('MMU', 'DMO')",True
"('MMU', 'IGI')",True
"('MMU', 'XWAMX')",True
"('MMU', 'BWG')",True
"('MMU', 'SBI')",False
"('MMU', 'XWMFX')",True
"('MMU', 'MTT')",True
"('HUBB', 'EME')",False
"('ZZLL', 'SNTW')",False
"('BFY', 'MUI')",False
"('BFY', 'MHN')",False
"('BFY', 'MYN')",True
"('BFY', 'BKN')",True
"('MBI', 'ESRT')",False
"('FFIN', 'HHS')",False
"('NCV', 'CBH')",False
"('MGM', 'PCAR')",False
"('EIGI', 'CCOI')",False
"('MHN', 'MUI')",False
"('MHN', 'BQH')",False
"('MHN', 'BSE')",False
"('MHN', 'MYN')",False
"('MHN', 'MNE')",True
"('MHN', 'BKN')",False
"('ETX', 'ETJ')",True
"('ETX', 'EIP')",False
"('ETX', 'EFR')",False
"('ETX', 'EIM')",False
"('ETX', 'ETW')",False
"('ETX', 'EFF')",False
"('ETX', 'NYH')",False
"('ETX', 'EVP')",False
"('ETX', 'MAB')",False
"('ETX', 'MMV')",False
"('ETX', 'EVY')",True
"('ETX', 'EVO')",False
"('ETX', 'ETO')",False
"('ETX', 'ETV')",False
"('ETX', 'EXD')",False
"('ETX', 'EXG')",False
"('ETX', 'ETY')",True
"('ETX', 'EHT')",False
"('ETX', 'EFT')",False
"('ETX', 'ENX')",False
"('ETX', 'EIA')",False
"('ETX', 'ETG')",False
"('ETX', 'EVF')",False
"('ETX', 'EOT')",False
"('ETX', 'MIW')",True
"('ETX', 'EVG')",False
"('ETX', 'EOS')",False
"('ETX', 'EOI')",False
"('SCD', 'LM')",False
"('KIM', 'QCP')",False
"('BCEI', 'PARR')",False
"('CE', 'NGVT')",False
"('XPER', 'STMP')",False
"('FLIR', 'ULTA')",False
"('BC', 'TDC')",False
"('BC', 'MOS')",False
"('CA', 'EXLS')",False
"('H', 'KHC')",False
"('FITB', 'LBY')",False
"('CP', 'NWN')",False
"('SNSS', 'RGNX')",False
"('SNSS', 'PTLA')",False
"('SNSS', 'MGNX')",False
"('IPXL', 'ACRS')",False
"('HQY', 'MDT')",False
"('HQY', 'AXP')",False
"('EXPE', 'HMTV')",False
"('WTFC', 'OGE')",False
"('RXN', 'GNRC')",False
"('RXN', 'BMI')",False
"('CERN', 'NSC')",False
"('CBH', 'SYKE')",False
"('COLL', 'HZNP')",False
"('LLEX', 'LNG')",False
"('DIN', 'DRH')",False
"('GVA', 'EIX')",False
"('SPLK', 'ARMK')",False
"('ENR', 'CAL')",False
"('VCV', 'VMC')",False
"('FE', 'TMST')",False
"('EL', 'LAZ')",False
"('AA', 'WMT')",False
"('AA', 'JPM')",False
"('AAWW', 'AIR')",False
"('SAIA', 'CTB')",False
"('CNAT', 'DVAX')",False
"('GDDY', 'ADSK')",False
"('EQC', 'BXMT')",False
"('LDL', 'FLIR')",False
"('ALXN', 'ACAD')",False
"('ALXN', 'IDRA')",False
"('ALXN', 'SGEN')",False
"('ALXN', 'BGNE')",False
"('THC', 'LUV')",False
"('FLEX', 'MXIM')",False
"('BC', 'LEG')",False
"('NMIH', 'AAL')",False
"('AVY', 'ALNY')",False
"('AVY', 'BMRN')",False
"('ANTM', 'SM')",False
"('TKR', 'AOS')",False
"('TMUS', 'SF')",False
"('TMUS', 'CPT')",False
"('TMUS', 'ADM')",False
"('TMUS', 'MOS')",False
"('KAR', 'UAN')",False
"('STAR', 'TPC')",False
"('STAR', 'CYS')",False
"('BPMC', 'LIFE')",False
"('BPMC', 'IDRA')",False
"('BPMC', 'GLYC')",False
"('BFAM', 'LPNT')",False
"('EXPD', 'GRA')",False
"('MFA', 'STAR')",False
"('PNR', 'MDT')",False
"('COT', 'TRU')",False
"('TCO', 'SLG')",False
"('UNH', 'PPG')",False
"('KURA', 'HRTX')",False
"('GIII', 'ESCA')",False
"('HY', 'ATI')",False
"('HY', 'UAL')",False
"('BWA', 'SYRS')",False
"('CCRN', 'DBD')",False
"('CEM', 'MNP')",False
"('CEM', 'GFY')",True
"('CEM', 'GDO')",False
"('CEM', 'MHF')",False
"('CEM', 'EMD')",False
"('CEM', 'DMO')",False
"('CEM', 'IGI')",False
"('CEM', 'XWAMX')",False
"('CEM', 'BWG')",False
"('CEM', 'SBI')",False
"('CEM', 'XWMFX')",False
"('CEM', 'MTT')",False
"('PEG', 'MDT')",False
"('PEG', 'IBM')",False
"('ANF', 'CHS')",False
"('BME', 'DSU')",False
"('SNGX', 'HALO')",False
"('SNGX', 'ZIOP')",False
"('CRVS', 'GBT')",True
"('BKT', 'BGR')",False
"('BKT', 'BGT')",False
"('BKT', 'HYT')",False
"('BKT', 'BGY')",False
"('BKT', 'BDJ')",False
"('BKT', 'BLW')",False
"('BKT', 'BME')",False
"('ALL', 'IBM')",False
"('TRU', 'AGCO')",False
"('LNC', 'M')",False
"('AMGN', 'IDXX')",False
"('CNP', 'ZION')",False
"('LOW', 'COP')",False
"('AVT', 'LUV')",False
"('SRCL', 'BAX')",False
"('HAIN', 'GME')",False
"('AIG', 'RIG')",False
"('AIG', 'NAV')",False
"('AIG', 'LNG')",False
"('ALOT', 'ROLL')",False
"('ALOT', 'XRM')",False
"('DERM', 'ASMB')",False
"('HLT', 'BLMN')",False
"('CNK', 'KSS')",False
"('UA', 'SERV')",False
"('UAA', 'SERV')",False
"('NYT', 'IT')",False
"('CIT', 'CA')",False
"('ECL', 'WMB')",False
"('ECL', 'OXY')",False
"('GDOT', 'GPN')",False
"('TIPRX', 'BRG')",False
"('TIPWX', 'BRG')",False
"('DAKT', 'GCO')",False
"('AOS', 'BMI')",False
"('BEN', 'T')",False
"('BAH', 'TECD')",False
"('STAY', 'CVG')",False
"('BLL', 'CMI')",True
"('ST', 'WEX')",False
"('ST', 'BRKS')",False
"('TRMB', 'BDC')",False
"('NBB', 'JMF')",False
"('NBB', 'NIQ')",False
"('NBB', 'SPXX')",False
"('NBB', 'JRI')",False
"('NBB', 'JFR')",False
"('NBB', 'QQQX')",False
"('NBB', 'NPN')",False
"('NBB', 'JRO')",False
"('NBB', 'JTD')",False
"('NBB', 'JHY')",False
"('NBB', 'NMZ')",True
"('NBB', 'JLS')",False
"('NBB', 'BXMX')",False
"('NBB', 'NJV')",False
"('NBB', 'NUW')",False
"('NBB', 'JSD')",False
"('NBB', 'JGH')",False
"('NBB', 'NYV')",False
"('NBB', 'NID')",False
"('NBB', 'JHB')",False
"('MCD', 'WFC')",False
"('HSY', 'AA')",False
"('TIPT', 'AJX')",False
"('ITI', 'PIH')",False
"('ITI', 'BTN')",False
"('TDC', 'CI')",False
"('NTRS', 'EQR')",False
"('NTRS', 'AXE')",False
"('CTMX', 'GERN')",False
"('FDX', 'MAA')",False
"('EL', 'STWD')",False
"('VECO', 'LFUS')",False
"('INCY', 'AGIO')",False
"('INCY', 'BIIB')",False
"('MRK', 'GE')",False
"('IMGN', 'IDXX')",False
"('BGR', 'BAF')",False
"('SIX', 'USCR')",False
"('UHT', 'UHS')",False
"('PKI', 'NUVA')",False
"('PKI', 'XYL')",True
"('CAR', 'CMCSA')",False
"('ALSN', 'KAMN')",False
"('RUTH', 'HST')",False
"('OKE', 'RRC')",False
"('CDW', 'CNK')",False
"('COLM', 'NWN')",False
"('MO', 'INFO')",False
"('DIS', 'FB')",False
"('BMCH', 'IBP')",False
"('CHEF', 'CAG')",False
"('ACRX', 'CORI')",False
"('BMY', 'RTN')",False
"('OMI', 'AMN')",False
"('TUP', 'IDXX')",False
"('NKE', 'GIS')",False
"('SNDX', 'NVUS')",False
"('SNDX', 'RIGL')",False
"('HDP', 'PSTG')",False
"('HAS', 'SCOR')",False
"('DD', 'ITT')",False
"('TCO', 'JCP')",False
"('TCO', 'SNI')",False
"('RXN', 'FSS')",False
"('SAGE', 'ALKS')",False
"('DERM', 'ATRA')",False
"('DERM', 'MGNX')",False
"('DERM', 'RARE')",False
"('OI', 'BG')",False
"('MAR', 'AXE')",False
"('MAR', 'LAUR')",False
"('MAR', 'MO')",False
"('L', 'GE')",False
"('AMRN', 'IMGN')",False
"('PNR', 'FITB')",False
"('NS', 'NVR')",False
"('CAG', 'OSK')",False
"('CAG', 'BGC')",False
"('HUM', 'DOOR')",False
"('SHOO', 'PFIN')",False
"('LKSD', 'CFG')",False
"('INFI', 'JUNO')",True
"('INFI', 'AVEO')",True
"('PPL', 'CCK')",False
"('ATRA', 'EPZM')",False
"('ATRA', 'TSRO')",False
"('INSW', 'STAY')",False
"('ISL', 'ICAD')",False
"('CHTR', 'TMHC')",False
"('SPNE', 'OMI')",True
"('ABT', 'ACN')",False
"('PFNX', 'PTLA')",False
"('BDJ', 'DSU')",False
"('RARX', 'ALT')",False
"('PSTG', 'NVDA')",False
"('XYL', 'ON')",False
"('XYL', 'CC')",False
"('ADI', 'MKSI')",False
"('EQR', 'PNK')",False
"('EBAY', 'ADBE')",False
"('MGNX', 'ATRA')",False
"('MGNX', 'RARE')",False
"('TRC', 'VNO')",False
"('HPQ', 'DLTR')",False
"('UNM', 'ETFC')",False
"('UNM', 'NI')",False
"('ETG', 'ETJ')",False
"('ETG', 'EIP')",False
"('ETG', 'EFR')",False
"('ETG', 'EIM')",False
"('ETG', 'ETW')",False
"('ETG', 'EFF')",False
"('ETG', 'NYH')",False
"('ETG', 'EVP')",False
"('ETG', 'MAB')",False
"('ETG', 'MMV')",False
"('ETG', 'EVY')",False
"('ETG', 'EVO')",False
"('ETG', 'ETO')",False
"('ETG', 'ETV')",False
"('ETG', 'EXD')",False
"('ETG', 'EXG')",False
"('ETG', 'ETY')",False
"('ETG', 'EHT')",False
"('ETG', 'EFT')",False
"('ETG', 'ENX')",False
"('ETG', 'EIA')",False
"('ETG', 'EVF')",False
"('ETG', 'EOT')",False
"('ETG', 'MIW')",False
"('ETG', 'EVG')",False
"('ETG', 'EOS')",False
"('ETG', 'EOI')",False
"('ILG', 'CHUBA')",True
"('LII', 'BMI')",False
"('KMB', 'VAL')",False
"('CTSH', 'BBY')",False
"('GGG', 'CPLA')",False
"('HLT', 'TVPT')",False
"('HLT', 'AIG')",False
"('OSK', 'BGC')",False
"('BGNE', 'ACAD')",False
"('BGNE', 'IDRA')",False
"('BGNE', 'SGEN')",False
"('KMX', 'AIZ')",False
"('XOXO', 'ALLY')",True
"('GRA', 'SERV')",False
"('TGTX', 'CKPT')",False
"('TRN', 'CFR')",False
"('ANTM', 'AVT')",False
"('WRK', 'BK')",False
"('GLYE', 'JASN')",False
"('GLYE', 'DLHC')",False
"('GLYE', 'SUMR')",False
"('GLYE', 'TLSRP')",False
"('AJG', 'CBOE')",False
"('DRI', 'VVV')",False
"('CMI', 'LPX')",False
"('GGZ', 'GAB')",False
"('GGZ', 'GDV')",False
"('GGZ', 'BCV')",False
"('GGZ', 'GCV')",False
"('GGZ', 'ECF')",False
"('GGZ', 'GNT')",False
"('GGZ', 'GUT')",False
